cp,artist,song,section
i-III-VII-VI-i,rihanna,disturbia,chorus
i-III-VII-VI-i,jonas brothers,burnin up,verse
i-III-VII-VI-i,jonas brothers,burnin up,chorus
i-III-VII-VI-i,james morrison ft nelly furtado,broken strings,chorus
i-III-VII-VI-i,the cars,just what i needed,chorus
i-III-VII-VI-i,the begging sea,all we've got,chorus
i-III-VII-VI-i,nadia ali,rapture - avicii remix,chorus
i-III-VII-VI-i,kurt vile,kv crimes,chorus
i-III-VII-VI-i,sportfreunde stiller,applaus applaus,chorus
i-III-VII-VI-i,onerepublic,counting stars,chorus
i-III-VII-VI-i,krewella,enjoy the ride,chorus
i-III-VII-VI-i,pitbull,timber ft kesha,chorus
i-III-VII-VI-i,pitbull feat kesha,timber,chorus
i-III-VII-VI-i,foo fighters,my hero,chorus
i-III-VII-VI-i,adrian lux,weekend heroes - bauer and lanford remix,chorus
i-III-VII-VI-i,eric prydz,call on me,chorus
i-III-VII-VI-i,nelly furtado,all good things,chorus
i-III-VII-VI-i,nelly furtado,all good things,verse
i-III-VII-VI-i,shontelle,impossible,chorus
i-III-VII-VI-i,shontelle,impossible,verse
i-III-VII-VI-i,steve winwood,valerie,chorus
i-III-VII-VI-i,double take,hot problems,chorus
i-III-VII-VI-i,natasha bedingfield,pocketful of sunshine,chorus
i-III-VII-VI-i,ed sheeran,i see fire,verse
i-III-VII-VI-i,quinton barnes,there's no you,verse
i-III-VII-VI-i,headspace,the big day,chorus
i-III-VII-VI-i,alesso,sweet escape,chorus
i-III-VII-VI-i,cro,traum,chorus
i-III-VII-VI-i,rise against,the good left undone,chorus
i-III-VII-VI-i,gummibar,the gummy bear song,chorus
i-III-VII-VI-i,sigala,sweet lovin,chorus
i-III-VII-VI-i,flo rida,good feeling,verse
i-III-VII-VI-i,fall out boy,irresistible,chorus
i-III-VII-VI-i,nicki minaj,va va voom,chorus
i-III-VII-VI-i,coleman hell,2 heads,chorus
i-III-VII-VI-i,dax johnson,the random and the purpose,chorus
i-III-VII-VI-i,dax johnson,the random and the purpose,chorus
i-III-VII-VI-i,the connells,'74-'75,chorus
i-III-VII-VI-i,beck,blue moon,chorus
i-III-VII-VI-i,saiyapimp,asagao academy theme feat kori,verse
i-III-VII-VI-VII,tristam and braken,frame of mind,chorus
i-III-VII-VI-VII,3lau,how you love me,chorus
i-III-VII-VI-VII,nicky romero vs volt and state,warriors,chorus
i-III-VII-VI-VII,noma,brain power,verse
i-III-VII-VI-VII,brand new,the archers bows have broken,verse
i-III-VII-VI-III,cascada,every time we touch,verse
i-III-VII-VI-III,kid rock,picture ft sheryl crow,chorus
i-III-VII-VI-III,lindsey stirling,mirror haus,verse
i-III-VII-VI-III,the gaslight anthem,the navesink banks,verse
i-III-VII-VI-III,transatlantic,we all need some light,chorus
i-III-VII-VI-III,ella eyre,if i go,chorus
i-III-VII-i-III,death cab for cutie,i will follow you into the dark,chorus
i-III-VII-i-III,evanescence,bring me to life,chorus
i-III-VII-i-III,arias,pegasus,chorus
i-III-VII-i-III,c2c,the beat,chorus
i-III-VII-i-III,pegboard nerds and tristam,razor sharp,verse
i-III-VII-i-III,smile-dk,butterfly,chorus
i-III-VII-i-III,smile-dk,butterfly,verse
i-III-VII-i-III,regina spektor,samson,chorus
i-III-VII-i-III,nine inch nails,the perfect drug,chorus
i-III-VII-i-III,jimmy eat world,the authority song,chorus
i-III-VII-i-III,porcupine tree,normal,chorus
i-III-VII-i-III,inxs,mystify,chorus
i-III-VII-i-III,dzeko and torres,air,chorus
i-III-VII-i-III,madonna,devil pray,verse
i-III-VII-i-III,rory gallagher,i'm not awake yet,verse
i-III-VII-i-III,the connells,'74-'75,chorus
i-III-VII-i-III,i am oak,on trees and birds and fire,verse
i-III-VII-i-III,tiny moving parts,headache,verse
i-III-VII-i-III,muse,dead inside,verse
i-III-VII-i-VII,madonna,la isla bonita,verse
i-III-VII-i-VII,dolly parton,jolene,chorus
i-III-VII-i-VII,jimmy eat world,the authority song,verse
i-III-VII-i-VII,florida,right round feat kesha,chorus
i-III-VII-i-VII,nightwish,over the hills and far away,chorus
i-III-VII-i-VII,madonna,devil pray,verse
i-III-VII-i-VII,rory gallagher,i'm not awake yet,verse
i-III-VII-i-VI,evanescence,bring me to life,chorus
i-III-VII-i-VI,pegboard nerds and tristam,razor sharp,verse
i-III-VII-i-VI,alphabeat,vacation,chorus
i-III-VII-i-VI,tool,aenima,chorus
i-III-VII-i-VI,toby fox,stronger monsters,verse
i-III-VII-i-V,savant,melody circus,chorus
i-III-VII-i-V,sash,ecuador,chorus
i-III-VII-iv-i,adele,set fire to the rain,verse
i-III-VII-iv-i,rihanna,disturbia,chorus
i-III-VII-iv-i,selena gomez,a year without rain,verse
i-III-VII-iv-i,james morrison ft nelly furtado,broken strings,chorus
i-III-VII-iv-i,david guetta ft sia,she wolf falling to pieces,verse
i-III-VII-iv-i,two door cinema club,something good can work,chorus
i-III-VII-iv-i,annie lennox,into the west,verse
i-III-VII-iv-i,linkin park,what i've done,chorus
i-III-VII-iv-i,two steps from hell,birth of a hero,chorus
i-III-VII-iv-i,two steps from hell,heart of courage,chorus
i-III-VII-iv-i,two steps from hell,heart of courage,verse
i-III-VII-iv-i,imagine dragons,monster,verse
i-III-VII-iv-i,abba,sos,verse
i-III-VII-iv-i,ed sheeran,i see fire,verse
i-III-VII-iv-i,charli xcx,nuclear seasons,chorus
i-III-VII-iv-i,olly murs,heart skips a beat ft rizzle kicks,chorus
i-III-VII-iv-i,quinton barnes,there's no you,verse
i-III-VII-iv-i,charli xcx,need ur luv,chorus
i-III-VII-iv-i,amy diamond,what's in it for me,chorus
i-III-VII-iv-i,monika brodka,granda,verse
i-III-VII-iv-i,fall out boy,irresistible,verse
i-III-VII-iv-i,fall out boy,irresistible,chorus
i-III-VII-iv-i,steve jablonsky,arrival to earth,chorus
i-III-VII-iv-i,bryan adams,run to you,chorus
i-III-VII-iv-i,lady gaga,just dance,verse
i-III-VII-iv-i,neon indian,annie,verse
i-III-VII-iv-III,two steps from hell,el dorado,chorus
i-III-VII-iv-III,amy diamond,what's in it for me,chorus
i-III-VII-iv-III,lady gaga,just dance,chorus
i-III-VII-iv-VI,hans zimmer,time,verse
i-III-VII-iv-VI,franz ferdinand,matinee,verse
i-III-VII-iv-VI,steve angello,children of the wild,chorus
i-III-VII-iv-VI,steve jablonsky,arrival to earth,chorus
i-III-VII-iv-V,linkin park,what i've done,chorus
i-III-VII-iv-V,keri hilson,lose control,chorus
i-III-VII-III-VI,usher,dj's got us falling in love again,verse
i-III-VII-III-VI,brooke fraser,something in the water,chorus
i-III-VII-III-VI,koji kondo,super mario bros 3 - overworld,verse
i-III-VII-III-VI,seinabo sey,younger,chorus
i-III-VII-III-iv,manowar,heart of steel,chorus
i-III-VII-III-iv,marek grechuta,dni ktorych nie znamy,verse
i-III-VII-III-VII,the stone roses,i wanna be adored,chorus
i-III-VII-III-VII,schmoyoho,just do it ft shia labeouf,chorus
i-III-VII-III-VII,the beatles,ob-la-di ob-la-da,chorus
i-III-VII-III-i,george harrison,i got my mind set on you,chorus
i-III-VII-III-i,koji kondo,super mario bros 3 - overworld,verse
i-III-VI-VII-i,adam lambert,whataya want from me,chorus
i-III-VI-VII-i,counting crows,round here,verse
i-III-VI-VII-i,katy perry,et,chorus
i-III-VI-VII-i,pink,who knew,chorus
i-III-VI-VII-i,the fray,how to save a life,chorus
i-III-VI-VII-i,madonna,material girl,chorus
i-III-VI-VII-i,zedd,stay the night,verse
i-III-VI-VII-i,iron maiden,blood brothers,verse
i-III-VI-VII-i,dj encore feat engelina,i see right through to you,chorus
i-III-VI-VII-i,archie,famous,chorus
i-III-VI-VII-i,ida,maybe i like it,chorus
i-III-VI-VII-i,ellie goulding,guns and horses,chorus
i-III-VI-VII-i,grum,heartbeats,chorus
i-III-VI-VII-i,regina spektor,samson,chorus
i-III-VI-VII-i,carly simon,with a few good friends,chorus
i-III-VI-VII-i,veronica maggio,jag kommer,chorus
i-III-VI-VII-i,dawid podsiadlo,trojkaty i kwadraty,verse
i-III-VI-VII-i,3lau,how you love me,verse
i-III-VI-VII-i,justin bieber,beauty and a beat,chorus
i-III-VI-VII-i,zedd,stache,verse
i-III-VI-VII-i,eisley,go away,chorus
i-III-VI-VII-i,imposs ft j perry,you're on my mind,chorus
i-III-VI-VII-i,banks,brain,verse
i-III-VI-VII-i,douglas firs,shimmer and glow,chorus
i-III-VI-VII-i,go west,king of wishful thinking,chorus
i-III-VI-VII-i,project 46,reasons,chorus
i-III-VI-VII-i,tobu,colors,chorus
i-III-VI-VII-i,stone sour,through glass,chorus
i-III-VI-VII-i,blur,coffee and tv,chorus
i-III-VI-VII-i,obadiah parker,hey ya,verse
i-III-VI-VII-i,the cinematics,a strange education,chorus
i-III-VI-VII-i,katy perry,part of me,chorus
i-III-VI-VII-i,drake,marvin's room,chorus
i-III-VI-VII-i,metro station,shake it,verse
i-III-VI-VII-i,tori kelly,hollow,chorus
i-III-VI-VII-i,eisley,drink the water,verse
i-III-VI-VII-i,sigala,say you do,verse
i-III-VI-VII-i,jenny owen youngs,hot in herre,chorus
i-III-VI-VII-i,armanarx,lky fansku tapi hatersku,chorus
i-III-VI-VII-i,big giant circles,sevcon,chorus
i-III-VI-VII-i,maan,ride it,verse
i-III-VI-VII-i,belinda carlisle,heaven is a place on earth,chorus
i-III-VI-VII-III,labrinth feat emeli sande,beneath your beautiful,chorus
i-III-VI-VII-III,pink,who knew,chorus
i-III-VI-VII-III,buddy holly,maybe baby,verse
i-III-VI-VII-III,sarah blasko,flame trees,chorus
i-III-VI-VII-III,the blue hearts,linda linda,verse
i-III-VI-VII-III,zebrahead,someday,chorus
i-III-VI-VII-III,the pogues and kirsty maccoll,fairytale of new york,chorus
i-III-VI-VII-III,kygo feat conrad,firestone,chorus
i-III-VI-VII-III,rex preston and miranda sykes,me and my sister the moon,verse
i-III-VI-VII-III,toru minegishi,tokimeki bomb rush,chorus
i-III-VI-VII-iv,avicii vs nicky romero,i could be the one,chorus
i-III-VI-VII-iv,split enz,i got you,chorus
i-III-VI-VII-iv,associates,party fears two,verse
i-III-VI-VII-iv,au5,singularity,chorus
i-III-VI-VII-iv,mini pati,hirari kirakira yami yami museum,chorus
i-III-VI-i-III,britney spears,till the world ends,chorus
i-III-VI-i-III,britney spears,till the world ends,verse
i-III-VI-i-III,havana brown,we run the night,chorus
i-III-VI-i-III,james morrison ft nelly furtado,broken strings,verse
i-III-VI-i-III,the neighbourhood,float,chorus
i-III-VI-i-III,swedish house mafia,save the world,chorus
i-III-VI-i-III,john mayer,born and raised,chorus
i-III-VI-i-III,thomas azier,red eyes,chorus
i-III-VI-i-III,tove lo,habits - stay high,chorus
i-III-VI-i-III,flo rida,club can't handle me,verse
i-III-VI-i-III,u2,sunday bloody sunday,verse
i-III-VI-i-III,grl,ugly heart,chorus
i-III-VI-i-III,the xx,intro,chorus
i-III-VI-i-III,crystal,tears on my skin,chorus
i-III-VI-i-III,cheryl cole,call my name,chorus
i-III-VI-i-III,miike snow,genghis khan,chorus
i-III-VI-i-III,eisley,drink the water,chorus
i-III-VI-i-III,blink 182,bored to death,verse
i-III-VI-i-III,the oh hellos,hello my old heart,verse
i-III-VI-i-III,lord huron,the stranger,verse
i-III-VI-i-VII,carolina liar,show me what i'm looking for,chorus
i-III-VI-i-VII,ellie goulding,lost and found,chorus
i-III-VI-i-VII,lord huron,love like ghosts,verse
i-III-VI-i-VII,lord huron,meet me in the woods,verse
i-III-VI-i-VII,tiny moving parts,headache,verse
i-III-VI-III-i,viper,you'll cowards don't even smoke crack,chorus
i-III-VI-III-i,jimi hendrix,one rainy wish,chorus
i-III-VI-III-i,grace potter,something that i want,chorus
i-III-VI-III-i,scott mckenzie,san francisco,chorus
i-III-VI-III-i,glaze,tough luck,verse
i-III-VI-III-VI,luis bacalov,django unchained theme,verse
i-III-VI-III-VI,swedish house mafia,don't you worry child,chorus
i-III-VI-III-VI,bad lip reading,russian unicorn,chorus
i-III-VI-III-VI,fences,arrows,chorus
i-III-VI-III-VI,ellie lawson,calling you - vadim spark remix,chorus
i-III-VI-III-VI,the oh hellos,hello my old heart,chorus
i-III-VI-III-VII,the shins,new slang,verse
i-III-VI-III-VII,asher roth,i love college,chorus
i-III-VI-III-VII,vicetone,nothing stopping me,chorus
i-III-VI-III-VII,dave matthews band,best of what's around,chorus
i-III-VI-III-VII,metro station,shake it,chorus
i-III-VI-iv-i,madeon,pop culture,chorus
i-III-VI-iv-i,james morrison ft nelly furtado,broken strings,verse
i-III-VI-iv-i,aphex twin,windowlicker,verse
i-III-VI-iv-i,the neighbourhood,sweater weather,chorus
i-III-VI-iv-i,kylie minogue,2 hearts,chorus
i-III-VI-iv-i,selena gomez,the heart wants what it wants,verse
i-III-VI-iv-i,selena gomez,the heart wants what it wants,chorus
i-III-VI-iv-i,showtek and justin prime ft matthew koma,cannonball - earthquake - kryder remix,chorus
i-III-VI-iv-i,grouplove,shark attack,chorus
i-III-VI-iv-i,crystal,tears on my skin,chorus
i-III-VI-iv-i,scott af,under your skin,chorus
i-III-VI-iv-i,grimes,kill v maim,verse
i-III-VI-iv-V,avicii vs nicky romero,i could be the one,verse
i-III-VI-iv-V,foals,electric bloom,chorus
i-III-VI-iv-V,foals,electric bloom,verse
i-III-VI-iv-VII,fall out boy,centuries,chorus
i-III-i-III-i,mumford and sons,the cave,verse
i-III-i-III-i,fall out boy,i'm like a lawyer,verse
i-III-i-III-i,nirvana,in bloom,chorus
i-III-i-III-i,green day,good riddance - time of your life,chorus
i-III-i-III-i,foo fighters,my hero,verse
i-III-i-III-i,billy joel,big shot,verse
i-III-i-III-i,scooter,maria - i like it loud,chorus
i-III-i-III-i,amber,ocean,verse
i-III-i-III-i,chairlift,evident utensil,verse
i-III-i-III-i,arty,ferry corsten - punk,chorus
i-III-i-III-i,eisley,drink the water,verse
i-III-i-III-i,rilo kiley,silver lining,verse
i-III-i-III-i,stephen sondheim,the ballad of sweeney todd,verse
i-III-i-III-i,mariah carey,heartbreaker,chorus
i-III-i-III-i,mariah carey,heartbreaker,verse
i-III-i-III-V,lana del rey,video games,verse
i-III-i-III-V,feng huang chuan qi,zui xuan min zu feng,verse
i-III-i-III-V,kyu sakamoto,sukiyaki,verse
i-III-i-III-VI,radiohead,videotape,verse
i-III-i-III-VI,the shins,new slang,verse
i-III-i-III-VI,buddy holly,maybe baby,verse
i-III-i-III-VI,eisley,drink the water,verse
i-III-i-VII-VI,green day,2000 light years away,verse
i-III-i-VII-VI,jjamz,heartbeat,verse
i-III-i-VII-VI,les friction,come back to me,chorus
i-III-i-VII-VI,veronica maggio,jag kommer,chorus
i-III-i-VII-VI,pavement,cut your hair,chorus
i-III-i-VII-i,sharon needles,why do you think you are nuts,verse
i-III-i-VII-III,green day,good riddance - time of your life,chorus
i-III-i-VII-III,robin schulz,headlights,verse
i-III-i-VI-VII,leonard cohen,hallelujah,verse
i-III-i-VI-VII,jeff buckley,hallelujah,verse
i-III-i-VI-VII,hoobastank,the reason,verse
i-III-i-VI-VII,dusty springfield,i only want to be with you,verse
i-III-i-VI-VII,green day,shoplifter,chorus
i-III-i-VI-III,del amitri,nothing ever happens,verse
i-III-i-VI-III,rilo kiley,silver lining,verse
i-III-i-VI-III,daya,hide away,chorus
i-III-i-VI-III,pepper coyote,no cock like horse cock,verse
i-III-i-VI-III,madonna,nothing really matters,verse
i-III-i-VI-iv,electric light orchestra,can't get it out of my head,verse
i-III-i-iv-VI,nirvana,in bloom,chorus
i-III-i-iv-VI,mistfolk,storm spirits,verse
i-III-i-iv-III,borknagar,colossus,chorus
i-III-iv-VI-i,soundprank,animus,chorus
i-III-iv-VI-i,thursday,friends in the armed forces,chorus
i-III-iv-VI-i,pink floyd,high hopes,chorus
i-III-iv-VI-i,es posthumus,nara,chorus
i-III-iv-VI-i,kitaro,jubei's theme,verse
i-III-iv-VI-i,adam lambert,ghost town,verse
i-III-iv-VI-i,mike posner,please don't go,chorus
i-III-iv-VI-i,jin,outer science,verse
i-III-iv-VI-VII,david guetta feat sam martin,lovers on the sun,chorus
i-III-iv-VI-VII,astrid s,2 am - matoma remix,chorus
i-III-iv-i-III,two steps from hell,jump,chorus
i-III-iv-i-III,the neighbourhood,float,chorus
i-III-iv-i-III,monika brodka,varsovie,chorus
i-III-iv-i-III,thrice,a song for milly michaelson,verse
i-III-iv-i-III,matt lange,rift,verse
i-III-iv-i-III,selena gomez,same old love,verse
i-III-iv-i-III,nicki minaj,pills n potions,verse
i-III-iv-i-III,eisley,drink the water,chorus
i-III-iv-i-III,drake,one dance,verse
i-III-iv-i-V,matt pincer vs xam,rainshine,chorus
i-III-iv-i-V,edx,cool you off,chorus
i-III-iv-i-VI,bossfight,milky ways,verse
i-III-iv-i-VI,nicki minaj,pills n potions,verse
i-III-iv-i-VII,boom jinx,come play perfect,chorus
i-III-iv-i-VII,seinabo sey,younger,chorus
i-III-iv-V-VI,jack white,sixteen saltines,verse
i-III-iv-V-VI,brand new,failure by design,chorus
i-III-iv-V-VI,marina and the diamonds,bubblegum bitch,chorus
i-III-iv-V-i,jack white,sixteen saltines,verse
i-III-iv-V-i,dimitri vegas - moguai and like mike,mammoth,chorus
i-III-iv-V-III,rustie,hover traps,chorus
i-III-iv-VII-i,dobu usagi,thor's hammer,chorus
i-III-iv-VII-III,bruno mars,when i was your man,verse
i-III-iv-VII-III,radiohead,karma police,verse
i-III-iv-VII-III,rex preston and miranda sykes,me and my sister the moon,verse
i-III-iv-VII-iv,absofacto,whose side are you on anyway,chorus
i-III-iv-III-iv,johnny cash,solitary man,verse
i-III-iv-III-iv,tool,schism,chorus
i-III-iv-III-iv,famicomforever,tame trip,verse
i-III-iv-III-VI,ogge,kuk,verse
i-III-iv-III-VI,jake kaufman,strike the earth,chorus
i-III-iv-III-V,nintendo,kirby air ride - sky sands,chorus
i-III-V-VI-i,lana del rey,video games,verse
i-III-V-VI-i,tan bionica,ciudad magica,verse
i-III-V-VI-i,lindsey stirling,sun skip,chorus
i-III-V-VI-i,grouplove,shark attack,chorus
i-III-V-VI-i,major lazer,cold water ft justin bieber and mo,chorus
i-III-V-VI-i,beach house,turtle island,verse
i-III-V-VI-VII,tan bionica,ciudad magica,verse
i-III-V-VI-VII,dawid podsiadlo,trojkaty i kwadraty,verse
i-III-V-VI-VII,robyn,love kills,chorus
i-III-V-VI-VII,dillon francis and sultan and ned shepard,when we were young - vicetone remix,chorus
i-III-V-VI-VII,grouplove,shark attack,chorus
i-III-V-VI-VII,inicialoj dc,berlino sen vi,chorus
i-III-V-VI-VII,otto knows,dying for you,chorus
i-III-V-i-III,alt-j,breezeblocks,chorus
i-III-V-i-III,alt-j,breezeblocks,verse
i-III-V-i-III,miley cyrus,party in the usa,chorus
i-III-V-i-III,the lady in the radiator,in heaven everything is fine,verse
i-III-V-i-III,lady gaga,alejandro,verse
i-III-V-i-III,tenacious d,beelzeboss,chorus
i-III-V-i-VI,feng huang chuan qi,zui xuan min zu feng,verse
i-III-V-i-VI,tenacious d,beelzeboss,chorus
i-III-V-VII-i,adam lambert,if i had you,verse
i-III-V-VII-VI,jordin sparks - chris brown,no air,chorus
i-iv-VII-III-i,justin bieber,boyfriend,chorus
i-iv-VII-III-i,the four seasons,sherry,verse
i-iv-VII-III-i,tom hanks,big soundtrack,verse
i-iv-VII-III-i,marina and the diamonds,primadonna,verse
i-iv-VII-III-i,wham,last christmas,verse
i-iv-VII-III-i,aqua,barbie girl,chorus
i-iv-VII-III-i,amy diamond,stay my baby,verse
i-iv-VII-III-i,dusty springfield,you don't have to say you love me,chorus
i-iv-VII-III-i,eric johnson,cliffs of dover,chorus
i-iv-VII-III-i,the beatles,i will,verse
i-iv-VII-III-i,maroon 5,this love,chorus
i-iv-VII-III-i,danny baranowsky,mclarty party people,verse
i-iv-VII-III-i,danny baranowsky,mclarty party people,chorus
i-iv-VII-III-i,timothy bishop,hang in there,chorus
i-iv-VII-III-i,yoko takahashi,a cruel angel's thesis,chorus
i-iv-VII-III-i,jacksfilms,valentine's day is a lie,verse
i-iv-VII-III-i,jacksfilms,valentine's day is a lie,chorus
i-iv-VII-III-i,riccardo cocciante,belle,chorus
i-iv-VII-III-i,beyonce,drunk in love - meikal remix,chorus
i-iv-VII-III-i,grace phipps,teen beach movie - falling for ya,verse
i-iv-VII-III-i,grace phipps,teen beach movie - falling for ya,chorus
i-iv-VII-III-i,rilo kiley,breakin' up,chorus
i-iv-VII-III-i,mariah carey,honey,chorus
i-iv-VII-III-iv,mary hopkin,those were the days,chorus
i-iv-VII-III-iv,073113243,nyan cat,chorus
i-iv-VII-III-iv,riccardo cocciante,belle,chorus
i-iv-VII-III-iv,kazumi totaka,kaeru no tame ni - the prince's adventure,verse
i-iv-VII-III-VI,prguitarman -yamaha vocaloid,nyan cat - nyanyanya,chorus
i-iv-VII-III-VI,prguitarman -yamaha vocaloid,nyan cat - nyanyanya,verse
i-iv-VII-III-VI,selena gomez,love you like a love song,chorus
i-iv-VII-III-VI,selena gomez,love you like a love song,verse
i-iv-VII-III-VI,train,50 ways to say goodbye,verse
i-iv-VII-III-VI,pet shop boys,it's a sin,verse
i-iv-VII-III-VI,cool joke,undo-full-metal-alchemist-fma-op3,chorus
i-iv-VII-III-VI,phil collins,you can't hurry love,chorus
i-iv-VII-III-VI,gauntlet dark legacy,sumner's tower,verse
i-iv-VII-III-VI,joseph koo kar-fai,fist of fury 1972 - fist of fury,chorus
i-iv-VII-III-VI,the muppets,mah na mah na,chorus
i-iv-VII-III-VI,fancy,flames of love,verse
i-iv-VII-III-VI,koji kondo,athletic bgm super mario bros 3,verse
i-iv-VII-III-VI,rilo kiley,breakin' up,chorus
i-iv-VII-III-VI,muse,new born,chorus
i-iv-VII-VI-i,enrique iglesias,bailamos,verse
i-iv-VII-VI-i,ivan gough and feenixpawl,in my mind,chorus
i-iv-VII-VI-i,working for a nuclear free city,je suis le vent,verse
i-iv-VII-VI-VII,aqua,barbie girl,chorus
i-iv-VII-VI-VII,dobu usagi,thor's hammer,verse
i-iv-VII-VI-V,seventeen and ailee,q and a,chorus
i-iv-VII-i-iv,aqua,barbie girl,chorus
i-iv-VII-i-iv,league of legends and agnete kjolsrud,get jinxed,chorus
i-iv-VII-i-iv,peter schilling,major tom - voellig losgeloest,verse
i-iv-VII-i-iv,woodentoaster ,rainbow factory,verse
i-iv-VII-i-iv,yoko takahashi,a cruel angel's thesis,chorus
i-iv-VII-i-iv,maxime le forestier,education sentimentale,verse
i-iv-VII-i-iv,disclosure,magnets ft lorde,chorus
i-iv-VII-i-VI,yeah yeah yeahs,heads will roll,chorus
i-iv-VII-i-VI,tiesto,secrets,chorus
i-iv-VII-i-VII,andrew lloyd webber,phantom of the opera,verse
i-iv-VII-i-VII,dobu usagi,thor's hammer,verse
i-iv-i-iv-i,oasis,the importance of being idle,chorus
i-iv-i-iv-i,joe cocker,unchain my heart,verse
i-iv-i-iv-i,queen,another one bites the dust,chorus
i-iv-i-iv-i,blind guardian,the bard's song,chorus
i-iv-i-iv-i,the beatles,and i love her,verse
i-iv-i-iv-i,blu cantrell,hit 'em up style,chorus
i-iv-i-iv-i,the good and the damned,desaparecidos,verse
i-iv-i-iv-i,magnetic fields,i've run away to join the fairies,verse
i-iv-i-iv-i,hozier,take me to church,verse
i-iv-i-iv-i,homestuck,rex duodecim angelis,verse
i-iv-i-iv-i,cher,half breed,chorus
i-iv-i-iv-i,vivaldi,concerto in a minor 3rd mvt rv 356,verse
i-iv-i-iv-i,thrice,all the world is mad,chorus
i-iv-i-iv-i,mike oldfield,nuclear,verse
i-iv-i-iv-i,tech n9ne,am i a psycho ft b o b and hopsin,chorus
i-iv-i-iv-i,destiny's child,independent women part 1,chorus
i-iv-i-iv-VI,queen,another one bites the dust,verse
i-iv-i-iv-VI,blind guardian,the bard's song,chorus
i-iv-i-iv-VI,cher,half breed,chorus
i-iv-i-iv-V,hirokazu ando,super smash bros - dreamland,verse
i-iv-i-V-i,the living tombstone,squid melody,chorus
i-iv-i-V-i,rex preston and miranda sykes,me and my sister the moon,verse
i-iv-i-V-i,destiny's child,independent women part 1,chorus
i-iv-i-V-VII,gamma ray,lake of tears,verse
VII-III-i-iv-VII,mariah carey,honey,chorus
i-iv-i-VI-VII,the beatles,and i love her,verse
i-iv-i-VI-VII,say anything,every man has a molly,verse
i-iv-i-VI-i,porter robinson,lionhearted-ft urban cone,chorus
i-iv-i-VI-iv,grimes,vanessa,verse
i-iv-i-VII-i,kwabs,walk,chorus
i-iv-i-VII-III,jukebox the ghost,the stars,verse
i-iv-i-VII-III,rascal flatts,bless the broken road,chorus
i-iv-i-VII-V,thrice,all the world is mad,chorus
i-iv-III-VII-i,the national,exile vilify,verse
i-iv-III-VII-i,frank ocean,thinkin bout you,chorus
i-iv-III-VII-i,paul mccartney,new,verse
i-iv-III-VII-i,gg feat gary wright and baby brown ,my my my,chorus
i-iv-III-VII-i,syn cole,miami 82 - avicii edit,chorus
i-iv-III-VII-i,afi,miss murder,chorus
i-iv-III-VII-i,jefferson airplane,somebody to love,chorus
i-iv-III-VII-i,rhapsody,lord of the thunder,verse
i-iv-III-VII-V,david porter,breaking bad theme,verse
i-iv-III-VII-V,afi,miss murder,chorus
i-iv-III-VII-V,gareth emery and ashley wallbridge,mansion,verse
i-iv-III-VII-III,dimitri vangelis and wyman,id2,chorus
i-iv-III-VII-III,keith moon,do me good,verse
i-iv-III-iv-i,david porter,breaking bad theme,verse
i-iv-III-iv-i,hozier,take me to church,verse
i-iv-III-iv-i,jan dusek,altis requiem,chorus
i-iv-III-iv-i,zun,the taboo membrane wall,verse
i-iv-III-iv-III,henrique lorenzi,contrast - level 2,verse
i-iv-III-iv-III,borknagar,colossus,chorus
i-iv-III-iv-III,perfume,polyrhythm,chorus
i-iv-III-iv-V,yoshida brothers,cherry blossoms in winter,chorus
i-iv-III-VI-i,nirvana,smells like teen spirit,verse
i-iv-III-VI-III,procul harum,shine on brightly,verse
i-iv-III-VI-III,kino,bezdelnik,verse
i-iv-III-VI-III,the beatles,i'm only sleeping,verse
i-iv-III-VI-VII,maxime le forestier,education sentimentale,verse
i-iv-III-i-iv,threxx,mega man infamous intent - infinite cyberspace,verse
i-iv-III-i-iv,disclosure,magnets ft lorde,chorus
i-iv-III-i-iv,boney m,daddy cool,chorus
i-iv-III-i-III,johnny cash,solitary man,verse
i-iv-VI-VII-i,atb,9pm till i come,chorus
i-iv-VI-VII-i,henrix-jakob-liedholm-ft-zashanell,close your eyes ,chorus
i-iv-VI-VII-i,sebastian ingrosso and alesso,calling - lose my mind,chorus
i-iv-VI-VII-i,ladytron,seventeen,verse
i-iv-VI-VII-i,sebastian ingrosso and alesso,calling - lose my mind,verse
i-iv-VI-VII-i,benny benassi,illusion,chorus
i-iv-VI-VII-i,maan,ride it,verse
i-iv-VI-VII-i,toru minegishi,splatoon - calamari inkantation,chorus
i-iv-VI-VII-III,jimmy buffett,coast of carolina,chorus
i-iv-VI-VII-III,dom fera,deck'd,verse
i-iv-VI-VII-III,gfriend,me gustas tu,chorus
i-iv-VI-VII-VI,the beatles,yellow submarine,verse
i-iv-VI-VII-VI,chris brown,beautiful people,verse
i-iv-VI-VII-VI,elizabeth and the catapult,you and me,chorus
i-iv-VI-VII-V,toru minegishi,splatoon - calamari inkantation,chorus
i-iv-VI-VII-V,neon indian,annie,chorus
i-iv-VI-VII-iv,blind guardian,the bard's song,chorus
i-iv-VI-III-i,blind guardian,the lord of the rings,verse
i-iv-VI-III-i,madonna,frozen,chorus
i-iv-VI-III-i,elliott smith,a fond farewell,chorus
i-iv-VI-III-i,nine inch nails,every day is exactly the same,chorus
i-iv-VI-III-VII,pink,u and ur hand,chorus
